F_0,F_1,F_2,Points_Magnitude
151.3437160369,59.0897793994,-135.6025711579,1.4527658224
15.9227038340,0.0075442996,-135.6119311475,1.2884851694
-191.2003904725,-196.7152671827,-135.6559290105,1.6096382141
-25.6077851092,48.5244083156,-135.8502489733,1.4465897083
132.1653507516,59.8333544791,-135.9059203469,1.4598649740
-135.8750273490,1.6295966433,-135.9068956127,1.3314993382
-140.2542086336,35.2666482396,-136.3889758915,1.3820087910
3.3408099979,-0.0001204357,-137.0505300947,1.2322446108
-95.5796866451,-124.6201636854,-137.1097482336,1.5861252546
-6.7934505205,-0.0532957465,-137.1137952361,1.2852284908
109.6801308272,2.2262700515,-137.1734877022,1.3541300297
181.4730923537,24.4564020009,-137.2222274623,1.4008888006
-142.3850479212,52.9344415998,-137.3201880216,1.4300630093
16.1696075440,0.0000827846,-137.4745845674,1.2340300083
-110.6830352797,-132.5564807832,-137.5109900308,1.5883744955
29.2245239159,47.3183536363,-137.6277830494,1.4520930052
126.4326906030,3.2446927452,-137.8112873597,1.3558089733
29.4656693804,-0.0189553219,-137.9600802640,1.2494814396
146.5742323449,39.5535717972,-138.2230737042,1.4248951674
-69.7854153185,0.0237335721,-138.4120220934,1.3213680983
55.2682792300,-0.0008919194,-138.4120397048,1.3345439434
-138.9447667475,2.3863212230,-138.4553569235,1.3337014914
3.3503755899,-0.0065139554,-138.4692307797,1.2867755890
138.6715427604,39.4701073946,-138.5820128741,1.4250411987
66.3447553543,53.3088236225,-138.6538911562,1.4583561420
-160.9297727185,16.2984645435,-138.7932316629,1.3608880043
-152.2086494008,55.7195897916,-138.8101735670,1.4306465387
181.0908325199,-189.2312845749,-138.8404466485,1.5981427431
92.1100491950,-125.2808232464,-139.0617471268,1.5796066523
55.3865011087,50.6765591137,-139.4906152432,1.4548913240
29.7015296554,-0.0184960157,-139.4936272995,1.2766960859
135.3613491157,44.1124763539,-139.5052456103,1.4307198524
-7.1279934974,-0.0499678035,-139.8524563655,1.2579288483
-80.8562048648,0.0695328468,-139.9905576962,1.3206629753
-154.8125322340,6.7008363451,-140.1276017568,1.3476519585
173.2811061989,23.8792046555,-140.3503999166,1.3994140625
125.2804803506,-142.1491714217,-140.4643759566,1.5865755081
-52.4291198310,-0.0497626266,-140.7722586447,1.3222317696
-158.9630199255,27.5431169798,-140.9201539688,1.3734885454
-126.5542138291,53.9326466201,-140.9341704634,1.4300831556
116.4998022003,57.5673812571,-141.4193546856,1.4581035376
-31.1059506660,-0.0429989098,-141.4938348461,1.3238689899
49.6399500752,0.0013795928,-141.5629815367,1.3336528540
145.7518866676,56.5854559201,-141.9256124907,1.4480314255
40.0266989033,-0.0284706229,-142.0163570531,1.3327000141
-213.0704453547,-217.9833652797,-142.1995625692,1.6160405874
-18.8562678076,1.9299585200,-142.2335493029,1.3374266624
19.6337322554,-101.1286623965,-142.2420291199,1.5734505653
191.0093302378,-201.5815785985,-142.2589542155,1.6034218073
28.5986867367,-0.0124782031,-142.3598004118,1.2628836632
-10.7529032163,47.2491395287,-142.5935926901,1.4445137978
108.7357757978,-135.3519807705,-142.7126795226,1.5813710690
-59.4273624041,48.6336152088,-142.7964032983,1.4389715195
-8.5664699362,-102.0498017101,-142.8882061463,1.5751619339
139.1588305523,39.5025063294,-143.0717659757,1.4239184856
18.7627522595,45.7392931821,-143.2055118641,1.4484260082
102.4221614620,3.2969388885,-143.3353869714,1.3523358107
292.0361956451,-307.3408204037,-143.6984301808,1.6343040466
3.4873064890,47.2322972628,-143.8192575967,1.4471803904
90.2687768168,1.8505957394,-144.1459325957,1.3514930010
-160.7097614779,-170.7054412981,-144.1818344828,1.6004309654
16.0214715844,4.4068568759,-144.3118536493,1.3554815054
-130.3307783702,1.6809746523,-144.3534082261,1.3314830065
30.4496159680,0.9516608108,-144.5125640435,1.3420147896
-255.5237552516,-262.6733410348,-144.5909629518,1.6261321306
-106.8096371876,0.8433991155,-145.1985240905,1.3288149834
-224.0401267767,-229.2731682157,-145.2727944196,1.6206051111
157.5609869084,34.1836259374,-145.5159930103,1.4137589931
-81.8705267788,48.8818369795,-145.6154279815,1.4318292141
-54.4246036434,51.2377396408,-145.8136145493,1.4428387880
78.2779647890,1.9935390236,-146.1255336333,1.3502202034
-132.1288433159,35.2262370460,-146.2789811830,1.3960230350
-136.9940389987,-153.7997345907,-146.6199859651,1.5984274149
-43.7863283411,51.4308247945,-146.8988220651,1.4452657700
3.5779618872,-0.0012412790,-146.9519446716,1.2595316172
69.2820375529,1.9713152802,-147.3239531584,1.3492856026
-148.5123676720,5.7041002680,-147.4494305863,1.3476780653
17.3533756417,0.0013895249,-147.5782319578,1.2612782717
-149.5234663904,28.7589937669,-147.5785696746,1.3742866516
151.7911089575,14.1836605193,-147.6861945581,1.3840509653
-85.8223401257,-127.6879527026,-147.9045021853,1.5875658989
-47.4281960082,-0.0323402267,-148.1863791738,1.3227399588
157.9747712618,-172.7384279671,-148.1952826802,1.5935845375
4.2955877347,-105.8124423287,-148.2768846626,1.5757323503
-135.4309464639,48.4826741515,-148.3355414647,1.4175716639
103.4391746083,57.2560280692,-148.4013889742,1.4559906721
-39.8264632494,-0.0003704066,-148.5291694136,1.3232647181
-149.9103644566,22.8454944329,-148.7764869313,1.3656275272
-23.5934836523,48.6160502742,-148.9288019641,1.4431279898
210.7767890737,-220.4156959608,-149.2010033182,1.6108481884
132.5524503180,49.0353010761,-149.3261028003,1.4337135553
39.9437702878,50.7188867879,-149.7799292079,1.4523514509
-95.9547855425,51.2851104498,-149.8166032908,1.4274172783
-33.5425631119,50.1427541968,-149.9283240754,1.4445209503
-101.3366601720,-136.4873576280,-150.1831925715,1.5928494930
-143.1627784617,30.6037546478,-150.3062988794,1.3821278811
-115.3989875400,55.0535098572,-150.5258566167,1.4305332899
-106.1758897088,53.8287614153,-150.6747175088,1.4317797422
140.4548093483,57.6633888153,-150.7045117978,1.4459881783
133.4787713241,-154.9237307612,-150.7654866016,1.5921314955
57.4600618269,-118.9432663239,-151.2340789136,1.5761495829
148.0714893664,61.1220476014,-151.7580187602,1.4508364201
82.8019061026,-130.3170510449,-152.1911573248,1.5818574429
-123.2790290888,43.7730476131,-152.3581328742,1.4137279987
-123.9332711242,37.7845731785,-152.6739233834,1.4014195204
-115.7867531913,54.1660247698,-152.7342947357,1.4270654917
-62.9821487662,47.5947550626,-152.8871047209,1.4318776131
60.9409523930,1.4727261540,-152.8954777850,1.3480106592
260.5398751630,-282.3735120221,-153.3766496874,1.6284320354
-64.2121225322,-121.4668538275,-153.4375748899,1.5807070732
149.7946239837,34.5613157843,-153.6384388562,1.4127461910
-105.0003251471,1.6127070737,-153.7759893037,1.3318192959
-154.3106312352,6.7289732766,-153.9154067794,1.3476136923
-154.0200041568,18.5322348252,-154.0971729212,1.3632085323
-115.3951951130,1.5340838100,-154.4764515932,1.3315167427
224.2014467106,-233.1710672634,-154.6809247762,1.6162432432
23.1334277291,45.4227457280,-154.9030705948,1.4389339685
30.8996429346,47.9901407675,-155.0910847272,1.4474259615
124.3743321499,54.0713674703,-155.7876822063,1.4410387278
21.5660133790,42.6343866865,-155.9184614328,1.4311598539
-118.3498648458,49.5329331132,-156.0206939176,1.4173375368
-120.2047689774,35.5474008754,-156.1526556428,1.3965332508
27.3757219183,5.1140973177,-156.3386490735,1.3574535847
160.2095860397,28.6412938719,-156.4257120392,1.4044129848
128.6792822603,59.5249641784,-156.4851442086,1.4499245882
145.6741672568,13.4428943956,-156.7057203034,1.3810471296
54.9346901387,1.5873838785,-156.9785104907,1.3471851349
-130.5662429992,32.3327747740,-157.0187254631,1.3865497112
-76.7523095984,1.9351516265,-157.1160907458,1.3350912333
3.4239696273,8.3940795804,-157.1449760646,1.3647783995
99.3670180765,-140.6042877876,-157.3986088018,1.5871678591
99.0262310032,59.2225203190,-157.7501740386,1.4559539557
-61.4543911139,1.7060700734,-158.0397132555,1.3350567818
57.6679480765,-125.5588494177,-158.2948952512,1.5815746784
252.1974798663,-268.2068222080,-158.4914594884,1.6234979630
-124.9408090347,2.4641772486,-158.4925140620,1.3334258795
-30.2203513240,46.2302227703,-158.5528819400,1.4333509207
118.3603336541,58.8694424429,-158.7063541792,1.4491778612
119.9809043129,54.9443787689,-158.8967850510,1.4411901236
-92.7295748144,1.8549242598,-158.9867565222,1.3342934847
-34.0256001397,1.6617766244,-159.5735043912,1.3367468119
147.6691224404,31.5992486958,-159.8505817929,1.4111273289
53.5262629654,53.0598323653,-160.0360898418,1.4495085478
45.1456545693,1.4448850628,-160.2428963174,1.3463305235
-64.5663510498,-128.1750789370,-160.3395888923,1.5856217146
95.7129706848,5.7878016437,-160.5215564730,1.3644665480
-58.8975403405,49.6445030420,-160.7838577887,1.4320261478
87.0444429912,5.8776794006,-160.9789131907,1.3635506630
58.4945275187,53.8734627590,-161.2020573318,1.4495683908
-8.2410037385,8.6902898399,-161.6193622835,1.3635333776
73.5750686014,5.6675037212,-162.7913353038,1.3624200821
-146.7550235673,17.4831347403,-163.1166338715,1.3632509708
115.7178844218,9.7099275779,-163.1369924339,1.3751747608
43.8223449350,-125.7280029464,-163.1954272082,1.5832690001
-147.6988519312,6.9562193381,-163.2814000880,1.3476150036
-187.1090988952,-210.8273831688,-163.3899018825,1.6117724180
-74.7404869461,-136.0702323453,-164.1473720330,1.5886323452
-141.1614091845,25.9166222349,-164.3019721482,1.3743913174
133.6693770189,46.2753889406,-164.4525847539,1.4278081656
36.9819888073,4.4937184072,-164.6999309708,1.3539615870
65.2125577445,6.1152580246,-164.7591162563,1.3610199690
33.5978069425,49.6506151655,-165.1724647317,1.4397673607
119.7800385383,60.1713883205,-165.3893983619,1.4468528032
-122.3729846476,47.5961836859,-165.4059430543,1.4117157459
134.3682061317,34.6529072654,-165.5197832055,1.4110225439
132.3384191394,42.8534115254,-165.6532868012,1.4204572439
-108.8361291203,-152.2681987217,-165.6580756281,1.5977588892
87.1881553035,61.0475913921,-165.9670574941,1.4544250965
127.6902565255,11.2902081223,-166.0150873184,1.3769598007
58.7311874037,6.3645878134,-166.1243445162,1.3605499268
-48.8470890498,-129.4633872694,-166.4179171792,1.5864461660
-59.0114717753,43.4846619801,-167.4431466738,1.4177953005
70.8140684866,-136.9375780136,-167.7147749680,1.5840605497
-53.4244710691,1.4776527494,-167.7492018905,1.3361538649
25.4166336857,-128.0710198697,-168.3441903372,1.5848441124
183.7139063172,-212.4999825598,-168.5744495498,1.6063994169
-133.1473129621,6.0191158231,-168.6001844066,1.3475327492
16.9649949899,9.1071946272,-168.6342867227,1.3667938709
139.9922611768,14.5006169880,-168.6869953587,1.3812707663
-91.0451371505,50.8989457668,-169.2870013335,1.4205352068
154.1791574710,24.6829883792,-169.2992390162,1.3967095613
-45.3306256504,1.5194989571,-169.4599295444,1.3368817568
11.7205500107,10.2184756288,-169.6917193362,1.3677535057
-59.9550250887,49.6985825100,-169.7791294531,1.4273220301
-29.7164218505,-129.8080567124,-169.9060375818,1.5866948366
-156.4656616507,-189.5788436397,-169.9163278018,1.6053054333
127.8221767532,54.7154155930,-169.9877125493,1.4347777367
104.5761883487,-153.0323521587,-170.1154382797,1.5926930904
5.4876919474,-128.7952489000,-170.6067073560,1.5858451128
123.3633552110,13.7553095047,-170.8428664346,1.3794119358
-121.5282562558,42.0927843351,-171.0115690065,1.4035542011
-12.3753631367,-129.2198687899,-171.0394642364,1.5864439011
48.6040887788,5.8474507827,-171.2319761758,1.3600007296
-49.2970921186,50.4866193247,-171.7205064488,1.4289265871
-117.6929340617,6.4658930973,-171.9197553273,1.3472667933
-48.5080862297,41.4487129802,-171.9780447936,1.4147812128
-100.7664841941,6.6310269481,-172.0978214433,1.3480348587
-38.7021091312,51.6646294471,-172.1548361344,1.4322702885
106.6764301245,13.0650776367,-172.2106579976,1.3765639067
150.0018137670,-188.8664334078,-172.5686128695,1.5997350216
-133.5919576191,-173.6105594549,-173.5562866440,1.6001349688
-130.2429289453,6.7582332531,-173.8719976133,1.3470948935
-59.1023616908,-140.0081428367,-174.4426348408,1.5919784307
93.7965115901,12.4613927801,-174.6402572716,1.3748729229
40.1661762435,6.6425648064,-174.6719638048,1.3591531515
-273.0110788788,-309.2803108432,-174.7779844448,1.6534156799
7.1429186559,43.4179707418,-175.0803730990,1.4193686247
-88.6378625020,6.0746400435,-175.1631682381,1.3487069607
-112.4877888927,51.6225956421,-175.6042772497,1.4174094200
114.4508428948,60.4230982847,-175.6448451164,1.4420726299
126.5459393357,-172.2836282086,-175.8686016063,1.5946072340
55.2271212636,-138.8945951181,-175.9584258057,1.5888630152
-161.0964466271,-201.0055883791,-176.0874081998,1.6099575758
128.5974704883,34.1236998944,-176.1512725588,1.4073624611
97.6512364060,15.3404285567,-176.2949757033,1.3774274588
21.0712223204,42.6100398923,-176.6855050936,1.4206490517
34.4622334718,46.5940565088,-176.8116698353,1.4269950390
-66.4562307328,5.5653613978,-177.1041855457,1.3474663496
-119.6301349956,14.3426505607,-177.6238966789,1.3611543179
144.2404429601,24.5361891599,-177.7114948780,1.3960336447
-14.4368781326,10.5305535144,-177.8113468792,1.3645479679
-134.8959556124,14.9577742536,-177.9651737439,1.3614214659
-64.6170561543,29.3503783011,-177.9833182711,1.3913526535
-102.5308809844,14.2022025629,-178.1197751234,1.3618227243
43.7449750876,53.4373571399,-178.3524196258,1.4375861883
64.7606047337,14.0958804460,-178.6411889903,1.3747891188
51.6271030813,13.2977321810,-179.1594654487,1.3735134602
69.4023624802,12.8914987837,-179.3157459869,1.3714857101
-136.4629651630,31.0181357079,-179.8983537955,1.3843406439
-129.2332387056,36.0118003092,-180.0187522858,1.3917689323
85.1249115799,12.8227792379,-180.2511668965,1.3741804361
155.9243740912,-202.0537872860,-180.4836969957,1.6049835682
-216.3852701213,-244.4042933414,-180.5087414054,1.6227229834
32.1141479453,11.7056111655,-180.5184288206,1.3700999022
-39.5062844808,5.4331061675,-180.5481343527,1.3494677544
134.0617882425,44.2284516785,-180.8561549438,1.4171144962
-31.9645506825,44.6938599668,-180.9380914425,1.4189851284
135.6626469240,21.6141181496,-180.9888194184,1.3902797699
130.2987766621,23.2627062221,-181.4289510301,1.3940855265
-78.0931140892,51.1847816487,-181.6314524338,1.4205330610
-58.8259479541,5.9343871899,-182.0948750682,1.3487567902
-55.8866538954,32.1752516462,-182.1751170917,1.3931521177
-16.3112385774,46.1527467520,-182.3778547565,1.4231853485
-69.2141122646,11.7707830508,-182.7113598494,1.3566831350
-94.3847565075,-160.7651308037,-182.7555575922,1.5991356373
-93.6254812331,12.9648124199,-183.1651468171,1.3603540659
7.1840524525,17.7244046259,-183.4618329543,1.3793352842
41.1069200333,13.3166609012,-183.4821529071,1.3731749058
53.5555012534,21.3508215512,-183.6247677289,1.3866467476
-83.2730131077,31.7816652755,-183.9687344024,1.3903611898
139.7591566358,51.2464791759,-184.1862562545,1.4292161465
-26.6595902697,9.6864892741,-184.2471723778,1.3614555597
13.0876184096,43.4910641213,-184.2796999928,1.4181820154
97.6243191632,56.1460119832,-185.0827885317,1.4376249313
-49.5221082528,5.9369717993,-185.1754791438,1.3505889177
108.7934061569,62.9982073323,-185.2525843612,1.4450142384
258.0831919338,-316.8616556215,-185.4468162193,1.6534180641
138.3254205086,47.5126429261,-185.4864130251,1.4207118750
115.2398790503,23.5105575895,-185.8377609617,1.3913354874
98.0435602018,61.7042200916,-185.8412122152,1.4469413757
-139.9898274868,25.2840936200,-185.8451119615,1.3745311499
68.5893071852,22.0731083877,-185.8551157331,1.3875893354
89.5656779724,-161.4971675676,-185.9945776243,1.5949010849
-71.7687033334,40.2498074002,-186.6049630911,1.4044239521
-235.5585142878,-281.9670464756,-186.6792015374,1.6302821636
121.6135960256,54.5709672026,-186.6964983732,1.4333457947
-3.1163799032,44.3453336701,-186.9807522341,1.4164948463
-278.0105201516,-325.1616551000,-187.0601879611,1.6446884871
125.2104587780,37.8867895631,-187.3217287393,1.4068483114
-10.7484339517,17.9746450784,-187.4818753901,1.3776700497
-57.7598489534,-151.1699168467,-187.8479741104,1.5967744589
-71.9727571538,46.3238698137,-187.8628643499,1.4135916233
-62.9034227337,13.1238592475,-187.9344823426,1.3583203554
-101.5691396436,33.7017117987,-187.9795028692,1.3901586533
90.3532295013,32.3949819290,-189.0165401497,1.4032666683
105.4746000798,51.8907933396,-189.2395288070,1.4295665026
88.8626291620,58.5059396340,-189.3943778503,1.4389739037
74.6459165808,31.5749421649,-189.5495690163,1.4024857283
77.7518856391,16.3687254112,-189.5831209848,1.3760097027
-126.2504784640,23.7927354581,-189.6167216444,1.3719260693
-246.2398591919,-298.7674447127,-189.6299151651,1.6343722343
104.4948672181,23.4992520699,-189.6476113331,1.3914762735
53.5201148255,-150.5868354311,-189.7769528104,1.5938978195
-114.1350624866,35.1938603848,-189.9803123762,1.3895388842
-110.6965817802,43.0997491119,-190.6948946456,1.3996218443
55.4059699268,30.7006993764,-190.8062896184,1.4001717567
70.2813010163,29.7914534228,-190.9198750078,1.3975101709
-101.9349497120,51.9862398275,-191.0580437769,1.4136620760
103.6933907991,21.5856659214,-191.2740852082,1.3867554665
-171.8839316142,-220.1593227738,-191.4523915228,1.6165088415
-122.9028392273,46.2348326352,-191.4938496962,1.4039696455
-102.3321672714,22.3763640287,-191.5156302601,1.3722423315
-10.1490809947,45.5657186228,-191.5341637597,1.4163391590
-104.4216857506,25.6165033834,-191.6200451450,1.3764863014
-74.4361291890,15.6563312254,-191.9099199252,1.3625925779
-112.4539965628,24.8066022592,-191.9463769602,1.3762644529
80.2311706437,61.3805978185,-192.3151569386,1.4429696798
77.6289680356,22.9860060499,-192.3428147167,1.3897260427
-85.0718368245,41.1891184370,-192.5845005501,1.4002176523
42.5143991093,22.0346662034,-192.9433736096,1.3861542940
-94.9782778998,51.3682976607,-193.0888030828,1.4134100676
213.7161969651,-252.4750627860,-193.1113626475,1.6191993952
-85.7384722974,14.6600650714,-193.6098258478,1.3628249168
117.3360113712,33.6890308393,-193.7594559096,1.4022607803
-274.9399219454,-325.8234293377,-194.0289929794,1.6406122446
67.1215701147,60.1415485150,-194.1724541549,1.4415330887
59.6730840990,57.7910362795,-194.2398589177,1.4370299578
35.8626096718,44.6115767820,-194.3232578402,1.4202824831
-119.5680704268,-186.0047683647,-194.4394494782,1.6044162512
93.7802068887,23.2198015561,-194.6177234898,1.3902506828
72.9519531002,60.8792578969,-195.0059430033,1.4429923296
-50.5103760506,28.9479960484,-195.1516520345,1.3856143951
42.4367078415,30.9010426034,-195.2879515113,1.3988263607
108.4108609965,35.6957692397,-195.6756682307,1.4059239626
